Name,Ingredient,images_link,likes,step,difficulty
[蘿蔔糕](https://icook.tw/recipes/72871),在來米粉，白蘿蔔絲，香菇，乾蝦米,https://tokyo-kitchen.icook.network/uploads/recipe/cover/72871/37293b570a806081.jpg,77,5,中
[蕃茄飯](https://icook.tw/recipes/92668),牛蕃茄，米，杏包菇，香菇貢丸，九層塔,https://tokyo-kitchen.icook.network/uploads/recipe/cover/92668/9c4f0072f7d61396.jpg,253,5,中
[泡菜](https://icook.tw/recipes/72534),高麗菜，紅蘿蔔,https://tokyo-kitchen.icook.network/uploads/recipe/cover/72534/836064d6a9f3dee0.jpg,593,4,易
[花生/芝麻甜麵包](https://icook.tw/recipes/93162),麵包麵糰，花生or芝麻內餡,https://tokyo-kitchen.icook.network/uploads/recipe/cover/93162/43b650478685b480.jpg,456,5,中
[麻婆豆腐包](https://icook.tw/recipes/156037),中筋麵粉，速發酵母粉，豆干，木耳，香菜，台式香腸,https://tokyo-kitchen.icook.network/uploads/recipe/cover/156037/0e5d16db10918de1.jpg,74,6,中
[泡菜炒豬肉片](https://icook.tw/recipes/70175),豬五花肉片，台式泡菜,https://tokyo-kitchen.icook.network/uploads/recipe/cover/70175/ad3e82f1d4e0ca0e.jpg,111,4,易
[淹蘿蔔](https://icook.tw/recipes/67832),蘿蔔,https://tokyo-kitchen.icook.network/uploads/recipe/cover/67832/df3953d00355935d.jpg,525,3,易
[葉形麵包](https://icook.tw/recipes/92068),高筋粉，全麥粉，酵母,https://tokyo-kitchen.icook.network/uploads/recipe/cover/92068/a41d11a09e670344.jpg,42,4,易
[雞蛋煉乳餐包](https://icook.tw/recipes/84720),高筋麵粉，低筋麵粉，煉乳，速發酵母，雞蛋，無鹽奶油，白芝麻,https://tokyo-kitchen.icook.network/uploads/recipe/cover/84720/493608f70a06cc09.jpg,840,5,中
[泡菜](https://icook.tw/recipes/73721),小黃瓜，紅蘿蔔，高麗菜，辣椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/73721/992a180f9f4b9bea.jpg,830,5,中
[奶油捲麵包](https://icook.tw/recipes/84422),高筋麵粉，快發酵母，牛奶，低筋麵粉，奶粉，雞蛋，無鹽奶油，煉乳,https://tokyo-kitchen.icook.network/uploads/recipe/cover/84422/e6faf5352578e0a3.jpg,440,8,難
[巧克力奶酥麵包](https://icook.tw/recipes/91433),水手牌高筋麵粉，速發酵母，無糖可可粉，奶酥，黑芝麻,https://tokyo-kitchen.icook.network/uploads/recipe/cover/91433/74b5c178208da21c.jpg,120,10,難
[炒雞肉](https://icook.tw/recipes/173359),雞肉塊，馬鈴薯，紅蘿蔔，洋蔥，白蘿蔔,https://tokyo-kitchen.icook.network/uploads/recipe/cover/173359/4915cf6a37c8b2aa.jpg,212,4,易
[小卷蕎麥麵](https://icook.tw/recipes/82431),新鮮小卷，洋蔥，芹菜，紅蘿蔔，大番茄，高麗菜，蝦米，蕎麥麵,https://tokyo-kitchen.icook.network/uploads/recipe/cover/82431/0880907efbf012ad.jpg,176,7,難
[皮蛋麻辣鍋](https://icook.tw/recipes/96234),山茼蒿，好菇道鴻喜菇，義美魚餃，水果玉米塊，關東煮龍蝦棒，火鍋豬肉片，皮蛋,https://tokyo-kitchen.icook.network/uploads/recipe/cover/96234/cb0224d1b92bb578.jpg,80,4,易
[酸辣湯](https://icook.tw/recipes/84501),豬肉絲，板豆腐，金針菇，紅蘿蔔，雞蛋，乾香菇，乾黑木耳，太白粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/84501/33b058caa885c180.jpg,"1,317",10,難
[三杯雞飯糰【](https://icook.tw/recipes/91515),白飯，雞肉丁，九層塔,https://tokyo-kitchen.icook.network/uploads/recipe/cover/91515/2537a5f85b15ca89.jpg,95,3,易
[橙皮蘋果麵包](https://icook.tw/recipes/103522),高筋麵粉，低筋麵粉，無鹽奶油，酵母，雞蛋，蘋果,https://tokyo-kitchen.icook.network/uploads/recipe/cover/103522/0686152e44eafd8a.jpg,47,5,中
[洋蔥培根鮪魚麵包](https://icook.tw/recipes/83518),培根，洋蔥，鮪魚玉米沙拉，乳酪絲，高筋麵粉，低筋麵粉，乾酵母，無鹽奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/83518/26b3ad5e95380fb8.jpg,230,7,難
[沙菠蘿奶酥餐包‬ ](https://icook.tw/recipes/103087),奶粉，無鹽奶油，高筋麵粉，即溶酵母粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/103087/557f3262de6df4a2.jpg,284,9,難
[蘿蔔絲米粉湯](https://icook.tw/recipes/89801),白蘿蔔，小魚乾，豬肉，粗米粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/89801/1c93580df3c76c18.jpg,832,8,難
[香瓜牛奶](https://icook.tw/recipes/76064),香瓜，牛奶，冰塊，蜂蜜,https://tokyo-kitchen.icook.network/uploads/recipe/cover/76064/9ef0ff52fe131390.jpg,74,3,易
[肉鬆麵包](https://icook.tw/recipes/82617),高筋麵粉，奶粉，奶油，酵母粉，牛奶，豬肉鬆，雞蛋,https://tokyo-kitchen.icook.network/uploads/recipe/cover/82617/ef10909b6a19bca2.jpg,334,10,難
[蔥花麵包](https://icook.tw/recipes/82234),高筋麵粉，酵母，奶粉，速溶酵母，雞蛋，鮮奶,https://tokyo-kitchen.icook.network/uploads/recipe/cover/82234/84acd80b02bebd38.jpg,"1,790",9,難
[叉燒豬肉](https://icook.tw/recipes/162027),去皮豬五花肉或豬梅花肉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/162027/a7f61b1d7ab195fa.jpg,703,7,難
[蔥花熱狗麵包](https://icook.tw/recipes/81931),高筋麵粉，速發酵母，奶粉，牛奶，無鹽奶油，小熱狗，蔥花，起司片,https://tokyo-kitchen.icook.network/uploads/recipe/cover/81931/755ec28c566f218d.jpg,137,9,難
[蛋餅](https://icook.tw/recipes/75518),雞蛋，市售蛋餅皮,https://tokyo-kitchen.icook.network/uploads/recipe/cover/75518/03c0e2815914d7da.jpg,97,2,易
[金瓜炒米苔目](https://icook.tw/recipes/90337),南瓜絲，紅蘿蔔絲，洋蔥，韭菜，米苔目,https://tokyo-kitchen.icook.network/uploads/recipe/cover/90337/067114b525b958c7.jpg,81,6,中
[餛飩](https://icook.tw/recipes/70975),餛飩皮，豬絞肉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/70975/50a1f18d7d14facf.jpg,131,6,中
[奇亞籽蔥花麵包](https://icook.tw/recipes/81900),速發酵母，高筋麵粉，泡打粉，無鹽奶油，雞蛋,https://tokyo-kitchen.icook.network/uploads/recipe/cover/81900/e8568fc61d1a4b51.jpg,173,16,難
[咖哩麵包](https://icook.tw/recipes/81932),高筋麵粉，速發酵母，奶粉，牛奶，無鹽奶油，咖哩,https://tokyo-kitchen.icook.network/uploads/recipe/cover/81932/7f885894d6535a8e.jpg,163,8,難
[小麵包](https://icook.tw/recipes/71801),高筋麵粉，豆漿，奶油，雞蛋，酵母粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/71801/f804e868c94cfe5d.jpg,407,8,難
[蔥麵包](https://icook.tw/recipes/61566),高筋麵粉，雞蛋，乾酵母，無鹽奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/61566/557be5945b2495e5.jpg,412,9,難
[海苔肉鬆麵包捲](https://icook.tw/recipes/81658),高筋麵粉，奶油，奶粉，雞蛋，海苔豬肉鬆,https://tokyo-kitchen.icook.network/uploads/recipe/cover/81658/5b05191225b4fec4.jpg,115,7,難
[火腿玉米麵包](https://icook.tw/recipes/81301),面粉，酵母，豬肉火腿，玉米,https://tokyo-kitchen.icook.network/uploads/recipe/cover/81301/0830d8aca2e89c6a.jpg,281,5,中
[泡菜](https://icook.tw/recipes/74680),高麗菜，紅蘿蔔，辣椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/74680/d8a3c877405a8a76.jpg,274,5,中
[南瓜卡士達醬麵包](https://icook.tw/recipes/120291),雞蛋，高筋粉，速發酵母，鮮奶，南瓜泥，奶粉，無鹽奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/120291/ddb9046799b20db3.jpg,256,9,難
[芋泥麻花麵包](https://icook.tw/recipes/97881),中筋麵團，芋泥，白芝麻，雞蛋,https://tokyo-kitchen.icook.network/uploads/recipe/cover/97881/f76d6b1159a8864f.jpg,185,8,難
[豬排骨便當](https://icook.tw/recipes/87000),地瓜粉，地瓜丁，帶骨豬排，綠花椰菜，白花椰菜，紅蘿蔔片，杏鮑菇片，白米,https://tokyo-kitchen.icook.network/uploads/recipe/cover/87000/42dc7deeace63440.jpg,127,4,易
[橙皮核桃麵包](https://icook.tw/recipes/78523),高筋麵粉，低筋麵粉，酵母，奶油，核桃,https://tokyo-kitchen.icook.network/uploads/recipe/cover/78523/613dab1004085bfe.jpg,176,5,中
[全麥芋頭麵包](https://icook.tw/recipes/87384),高筋麵粉，全麥麵粉，即發酵母，無鹽奶油，白巧克力／黑巧克力，芋頭,https://tokyo-kitchen.icook.network/uploads/recipe/cover/87384/e82512ffaa6bed63.jpg,80,11,難
[涼拌大頭菜](https://icook.tw/recipes/71927),大頭菜，辣椒絲,https://tokyo-kitchen.icook.network/uploads/recipe/cover/71927/11ac2af43da68e05.jpg,129,7,難
[蕃茄香腸義大利麵](https://icook.tw/recipes/169368),Barilla義大利麵，蕃茄，洋蔥，台式香腸，無鹽奶油，起司粉，雞蛋,https://tokyo-kitchen.icook.network/uploads/recipe/cover/169368/28f9e965ae54a7f6.jpg,137,14,難
[香蔥麵包](https://icook.tw/recipes/109837),高筋麵粉，酵母，低筋麵粉，奶粉，雞蛋，奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/109837/a09a1db35f8efb32.jpg,914,11,難
[炸酥豬肉條](https://icook.tw/recipes/70877),豬里肌肉，太白粉，麵粉，雞蛋，青蔥,https://tokyo-kitchen.icook.network/uploads/recipe/cover/70877/17097debaf3aacb9.jpg,63,6,中
[培根麵包](https://icook.tw/recipes/74182),速發酵母粉，雞蛋，美奶滋，培根，三色蔬菜，高筋麵粉，牛奶，無鹽奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/74182/f22fd8ecae15452b.jpg,177,12,難
[炒米粉](https://icook.tw/recipes/69400),乾米粉，乾香菇，金鉤蝦，豬絞肉，紅蘿蔔絲，高麗菜絲,https://tokyo-kitchen.icook.network/uploads/recipe/cover/69400/97864845bfc06e8b.jpg,"1,299",7,難
[起酥肉鬆麵包&菠蘿包](https://icook.tw/recipes/80138),酵母粉，高筋粉，雞蛋，奶油，低筋粉，奶粉，豬肉鬆，冷凍酥皮,https://tokyo-kitchen.icook.network/uploads/recipe/cover/80138/ac1b9678776f2a6d.jpg,472,10,難
[可麗餅](https://icook.tw/recipes/69264),雞蛋，榖盛壽喜燒，小蘇打粉，泡打粉，低筋麵粉，美奶滋，豬肉鬆,https://tokyo-kitchen.icook.network/uploads/recipe/cover/69264/994d423531c9d4ba.jpg,177,5,中
[花生醬涼麵](https://icook.tw/recipes/67617),廣東炒麵，豆芽菜，紅蘿蔔，小黃瓜，花生醬,https://tokyo-kitchen.icook.network/uploads/recipe/cover/67617/181f3e5fae3c7e33.jpg,194,3,易
[九層塔蒜蓉熟醬](https://icook.tw/recipes/95384),九層塔，大蒜，葵花油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/95384/c7008c870f605a84.jpg,384,7,難
[雞肉炒麵](https://icook.tw/recipes/60521),麵條，雞胸肉，黑木耳，紅蘿蔔絲，乾香菇,https://tokyo-kitchen.icook.network/uploads/recipe/cover/60521/ba0ea4b6e3f155b1.jpg,426,7,難
[蛋餅](https://icook.tw/recipes/70890),鮮奶，雞蛋，洋蔥，現成麵餅,https://tokyo-kitchen.icook.network/uploads/recipe/cover/70890/3296312253a1c9b3.jpg,413,7,難
[沙拉香鬆乳酪貝殼小餐包](https://icook.tw/recipes/86700),酵母粉，高筋麵粉，切達起士口味乳酪，無鹽奶油，雞蛋沙拉，素香鬆,https://tokyo-kitchen.icook.network/uploads/recipe/cover/86700/498eb98e1be49555.jpg,103,9,難
[菜頭粿](https://icook.tw/recipes/87819),白蘿蔔，日正在來米粉，乾香菇絲，豬絞肉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/87819/ba6875d2f8c2aa17.jpg,566,6,中
[酸辣湯](https://icook.tw/recipes/56670),紅蘿蔔，板豆腐，黑木耳，香菇，豬肉，雞蛋，太白粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/56670/89ee44b053637ecb.jpg,31000,10,難
[燉飯](https://icook.tw/recipes/77773),馬鈴薯，洋蔥，豬肉火腿，杏鮑菇，番茄，奶油，白飯，Campbell's新英倫蛤蜊濃湯，九層塔,https://tokyo-kitchen.icook.network/uploads/recipe/cover/77773/5eb7af285ede7236.jpg,213,9,難
[馬卡龍](https://icook.tw/recipes/66771),雞蛋，奶油，低粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/66771/55f80eeb356e9cf5.jpg,576,2,易
[梅子泡菜](https://icook.tw/recipes/51933),高麗菜，胡蘿蔔，小黃瓜，辣椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/51933/d6a6824d819109a4.jpg,721,4,易
[魚鬆麵包](https://icook.tw/recipes/78335),高筋麵粉，牛奶，酵母粉，雞蛋，無鹽奶油，魚鬆,https://tokyo-kitchen.icook.network/uploads/recipe/cover/78335/7023912d0b42edf7.jpg,104,8,難
[可可克林姆小麵包](https://icook.tw/recipes/85175),高筋麵粉，酵母，巧克力醬，低筋麵粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/85175/172c580005ecdca6.jpg,133,3,易
[奶酥麵包](https://icook.tw/recipes/83669),奶油，高筋麵粉，奶粉，低筋麵粉，雞蛋，乾酵母，無鹽奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/83669/daf861d09933f736.jpg,"1,317",12,難
[蔥花麵包布丁](https://icook.tw/recipes/76910),中筋麵粉，高筋麵粉，玉米粉，蔥花，雞蛋,https://tokyo-kitchen.icook.network/uploads/recipe/cover/76910/d6c8337ec78ab4b0.jpg,177,8,難
[海鮮麵](https://icook.tw/recipes/56623),白麵，青江菜，透抽，深海魚，蛤蠣，魚片花，蟹味棒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/56623/660c7c6455beffc7.jpg,211,4,易
[紅豆奶茶麵包](https://icook.tw/recipes/76576),高筋麵粉，即溶酵母粉，無鹽奶油，市售紅豆泥，牛奶巧克力，牛奶,https://tokyo-kitchen.icook.network/uploads/recipe/cover/76576/1859969d73c0bf32.jpg,231,10,難
[紅豆鮮奶麵包](https://icook.tw/recipes/76530),紅豆，無鹽奶油，高筋麵粉，低筋麵粉，速發酵母，牛奶，雞蛋，白芝麻,https://tokyo-kitchen.icook.network/uploads/recipe/cover/76530/2cd960058bdaff1e.jpg,484,17,難
[三色涼麵](https://icook.tw/recipes/81519),意大利面，紅蘿蔔，黃瓜，雞蛋,https://tokyo-kitchen.icook.network/uploads/recipe/cover/81519/bb04080d42a54f69.jpg,185,5,中
[馬卡龍](https://icook.tw/recipes/61653),雞蛋，蛋黃，低粉，奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/61653/2f0b5bfcc1a24714.jpg,"1,900",7,難
[炒麵](https://icook.tw/recipes/54162),油麵，雞肉絲，乾香菇，蝦米，木耳絲，高麗菜，紅蘿蔔絲，太白粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/54162/533ecf80e9cbd9f1.jpg,"1,267",4,易
[炒麵](https://icook.tw/recipes/77648),豬肉絲，蝦米，香菇，洋蔥，紅蘿蔔，高麗菜，油麵,https://tokyo-kitchen.icook.network/uploads/recipe/cover/77648/779f180fc0edf2d3.jpg,343,6,中
[豬排骨泡菜炒飯](https://icook.tw/recipes/87314),雞蛋，豬里肌肉，蔥花，地瓜粉，白飯,https://tokyo-kitchen.icook.network/uploads/recipe/cover/87314/51d56d828b55c762.jpg,150,11,難
[紅豆麵包](https://icook.tw/recipes/75495),蜜紅豆，高筋麵粉，全麥麵粉，小麥蛋白粉，速發酵母，雞蛋，牛奶，無鹽奶油，白芝麻,https://tokyo-kitchen.icook.network/uploads/recipe/cover/75495/ca8a49e6c21c8d4c.jpg,279,11,難
[炒筍](https://icook.tw/recipes/77187),櫻花蝦，麻竹筍，雞蛋,https://tokyo-kitchen.icook.network/uploads/recipe/cover/77187/c6439bc3a9a463f7.jpg,22,8,難
[炸醬麵](https://icook.tw/recipes/77044),豬絞肉，豆干丁，小黃瓜，麵條,https://tokyo-kitchen.icook.network/uploads/recipe/cover/77044/f1eba0af5ab66c14.jpg,482,6,中
[杏仁紅豆麵包](https://icook.tw/recipes/75296),高筋麵粉，低筋麵粉，鮮奶，雞蛋，速發酵母，無鹽奶油，紅豆餡,https://tokyo-kitchen.icook.network/uploads/recipe/cover/75296/254bbd660acd67b7.jpg,185,11,難
[椰香奶酥麵包](https://icook.tw/recipes/78439),無鹽奶油，雞蛋，奶粉，椰絲,https://tokyo-kitchen.icook.network/uploads/recipe/cover/78439/808ab3dfd81511b6.jpg,798,8,難
[香蒜玉米麵包](https://icook.tw/recipes/82721),高筋麵粉，酵母，玉米，美乃滋,https://tokyo-kitchen.icook.network/uploads/recipe/cover/82721/a86fc727313c0654.jpg,996,7,難
[滷豬排](https://icook.tw/recipes/67201),豬排，地瓜粉，辣椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/67201/d9497794157e1edb.jpg,"2,850",7,難
[香甜玉米鮪魚麵包](https://icook.tw/recipes/74431),高筋麵粉，低筋麵粉，速發酵母，牛奶，玉米粒，罐頭鮪魚，雞蛋,https://tokyo-kitchen.icook.network/uploads/recipe/cover/74431/eb08027233942764.jpg,541,16,難
[蒜味黃瓜&泡菜](https://icook.tw/recipes/68685),小黃瓜，白蘿蔔，紅蘿蔔，辣椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/68685/11617a5b9821e6b3.jpg,299,5,中
[筒仔米糕](https://icook.tw/recipes/88790),台灣長糯米，豬三層五花肉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/88790/75501eafc95058b0.jpg,784,16,難
[香蔥豬肉鬆麵包](https://icook.tw/recipes/74080),海苔豬肉鬆，高筋麵粉，低筋麵粉，牛奶，速發酵母，雞蛋，無鹽奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/74080/01feb25b72316f91.jpg,978,11,難
[鑄鐵鍋烤南瓜餐包](https://icook.tw/recipes/92038),鮮奶，南瓜泥，高筋麵粉，速發酵母粉，無鹽奶油，雞蛋，杏仁片,https://tokyo-kitchen.icook.network/uploads/recipe/cover/92038/32bdbd74f39ce906.jpg,318,8,難
[火腿玉米麵包](https://icook.tw/recipes/72510),無鹽奶油，高筋麵粉，低筋麵粉，速發酵母，牛奶，雞蛋，玉米，豬肉火腿丁,https://tokyo-kitchen.icook.network/uploads/recipe/cover/72510/fb5dd78b71bede03.jpg,475,12,難
[鑄鐵鍋烤蔥花捲麵包](https://icook.tw/recipes/93115),高筋麵粉，速發酵母，無鹽奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/93115/15728a5edd1c8171.jpg,625,9,難
[起酥豬肉鬆麵包](https://icook.tw/recipes/74171),速發酵母粉，雞蛋，豬肉鬆，起酥片，黑芝麻，高筋麵粉，牛奶，無鹽奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/74171/f4ebbf68dc774336.jpg,806,9,難
[蛋塔](https://icook.tw/recipes/76608),蛋塔皮，洋菜粉，煉乳,https://tokyo-kitchen.icook.network/uploads/recipe/cover/76608/a2c588a779e95fe9.jpg,25,8,難
[湯種波羅麵包](https://icook.tw/recipes/73743),波羅皮，低筋麵粉，高筋麵粉，速發酵母，雞蛋，牛奶，無鹽奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/73743/9fb7c162f500c99e.jpg,300,7,難
[芥末玉米船形麵包](https://icook.tw/recipes/73693),高筋麵粉，低筋麵粉，速發酵母，牛奶，奶油，綠巨人玉米粒，義式香草粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/73693/257f07d5190834f7.jpg,213,8,難
[筒仔米糕](https://icook.tw/recipes/88790),台灣長糯米，帶皮三層豬五花肉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/88790/75501eafc95058b0.jpg,784,16,難
[紅豆麵包](https://icook.tw/recipes/73999),高筋麵粉，速發酵母，牛奶，奶油，紅豆泥，核桃粒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/73999/f575e32840e1e7fd.jpg,208,6,中
[紅豆牛奶花型麵包](https://icook.tw/recipes/73519),高筋麵粉，速發酵母，起士粉，雞蛋，牛奶，自製紅豆餡,https://tokyo-kitchen.icook.network/uploads/recipe/cover/73519/8cda3e992ec4020c.jpg,286,14,難
[波蘿包](https://icook.tw/recipes/92800),高筋麵粉，中筋麵粉，奶粉，無鹽奶油，雞蛋，酵母,https://tokyo-kitchen.icook.network/uploads/recipe/cover/92800/b82703698679844c.jpg,76,4,易
[全麥蔥花辮子麵包](https://icook.tw/recipes/93093),高筋麵粉，全麥麵粉，即溶酵母，無鹽奶油，雞蛋,https://tokyo-kitchen.icook.network/uploads/recipe/cover/93093/20cf5ab686612e54.jpg,753,13,難
